0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-1.3567983182611305,0.7225043796520227,-0.6168555516813983,0.9140336605151104,-0.383300706077644,0.5327807800281552,-0.6766323413059737,-0.9208640328928018,-0.9128709291752762,2.2141452130314843,-0.6636838030841131,-0.2748737083745109,-0.9281909617845149,0.9594972228385636,-0.12964074471043321,-0.25705893323163254,-0.9128709291752762,1.0336227882434026,0.8249579113843044,-0.5295500735749923,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
0.3850859948380397,0.7225043796520227,1.169491199498082,0.4395267404776624,-0.383300706077644,-1.7535823587435722,1.4779074823262057,-0.19378704770501065,1.0954451150103315,-0.45164156086711865,-0.6636838030841131,-0.2748737083745109,1.077364509214169,-1.0422125006694745,-0.12964074471043321,-0.25705893323163254,-0.9128709291752762,1.0336227882434026,0.8249579113843044,-0.5295500735749923,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,-1.1519214716824573
-0.9213272399863379,0.7225043796520227,1.169491199498082,-0.30070405478075657,-0.383300706077644,-0.13967896666941165,-0.6766323413059737,2.3509824004522586,-0.9128709291752762,-0.45164156086711865,1.5067416070017705,-0.2748737083745109,-0.9281909617845149,0.9594972228385636,-0.12964074471043321,-0.25705893323163254,1.0954451150103315,-0.9674709297958248,0.8249579113843044,-0.5295500735749923,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
0.05848268613194525,-1.3840746549960439,0.27631782390834175,0.05992120444770392,-0.383300706077644,0.48795013024831746,-0.6766323413059737,0.3515206911858326,-0.9128709291752762,2.2141452130314843,-0.6636838030841131,-0.2748737083745109,1.077364509214169,-1.0422125006694745,-0.12964074471043321,-0.25705893323163254,1.0954451150103315,-0.9674709297958248,0.8249579113843044,-0.5295500735749923,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
0.6028215339754359,0.7225043796520227,-0.7954902267993463,-0.3196843315822545,2.6089177091091256,0.44311948046847965,1.4779074823262057,0.3515206911858326,1.0954451150103315,-0.45164156086711865,-0.6636838030841131,-0.2748737083745109,-0.9281909617845149,0.9594972228385636,-0.12964074471043321,-0.25705893323163254,-0.9128709291752762,1.0336227882434026,-1.2121830534626514,-0.5295500735749923,2.8823067684915658,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,-1.1519214716824573
0.27621822526934153,-1.3840746549960439,-0.14049641803353694,1.0658758749270938,-0.383300706077644,0.3982888306886419,-0.6766323413059737,-0.9208640328928018,1.0954451150103315,-0.45164156086711865,-0.6636838030841131,-0.2748737083745109,1.077364509214169,-1.0422125006694745,-0.12964074471043321,-0.25705893323163254,-0.9128709291752762,1.0336227882434026,-1.2121830534626514,1.888395545390067,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
-0.05038508343675288,-1.3840746549960439,0.09768314879039376,0.781171722904625,2.6089177091091256,0.3982888306886419,1.4779074823262057,-0.9208640328928018,-0.9128709291752762,2.2141452130314843,-0.6636838030841131,-0.2748737083745109,1.077364509214169,-1.0422125006694745,-0.12964074471043321,-0.25705893323163254,-0.9128709291752762,1.0336227882434026,-1.2121830534626514,1.888395545390067,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
0.16735045570064339,-1.3840746549960439,0.5740422824382552,0.8950533837136125,-0.383300706077644,0.12930493200961513,-0.6766323413059737,0.26063606803735884,-0.9128709291752762,2.2141452130314843,-0.6636838030841131,-0.2748737083745109,1.077364509214169,-1.0422125006694745,-0.12964074471043321,-0.25705893323163254,1.0954451150103315,-0.9674709297958248,0.8249579113843044,-0.5295500735749923,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
1.0382926122502285,0.7225043796520227,0.5740422824382552,1.6732447325750273,-0.383300706077644,0.3534581809088041,-0.6766323413059737,-0.9208640328928018,-0.9128709291752762,-0.45164156086711865,1.5067416070017705,-0.2748737083745109,-0.9281909617845149,0.9594972228385636,-0.12964074471043321,-0.25705893323163254,-0.9128709291752762,1.0336227882434026,0.8249579113843044,-0.5295500735749923,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
-1.4656660878298287,-1.3840746549960439,-1.5100289272711385,-0.927053189230188,-0.383300706077644,0.801764678707182,-0.6766323413059737,-0.9208640328928018,-0.9128709291752762,2.2141452130314843,-0.6636838030841131,-0.2748737083745109,-0.9281909617845149,0.9594972228385636,-0.12964074471043321,-0.25705893323163254,-0.9128709291752762,1.0336227882434026,-1.2121830534626514,1.888395545390067,-0.34694433324435514,-0.2660760420950955,-0.1120370530459898,-0.06441566264008305,-0.2477973138916764,0.8681147322824316
